TV Series,Utterances,dialog_ids,uttr_ids,seasons,episodes,start_times,end_times,sentiment,emotion,intensity,emotion2,intensity2,emotion3,intensity3
BBT,now,228,0,2,4,00:11:40:241,00:11:41:825,neutral,neutral,,,,,
BBT,"hey, buddy. i'm gonna be in people magazine",228,1,2,4,00:11:47:289,00:11:50:458,positive,joy,3,,,,
BBT,"yeah, call me when you're on the cover",228,2,2,4,00:11:50:626,00:11:53:294,negative,anger,1,disgust,2,,
BBT,"oh, raj, look at you",229,0,2,4,00:12:04:640,00:12:06:433,positive,surprise,2,joy,1,,
BBT,"i know. i'm resplendent like the noonday sun, am i not?",229,1,2,4,00:12:06:600,00:12:11:146,positive,joy,3,,,,
BBT,"um, yeah. starting with the champagne a little early, aren't you?",229,2,2,4,00:12:12:148,00:12:15:567,positive,joy,2,disgust,1,,
BBT,it was in the limo. they sent a limo. i have a limo,229,3,2,4,00:12:15:735,00:12:18:570,positive,joy,3,acceptance,1,,
BBT,"i just love saying ""limo."" here",229,4,2,4,00:12:18:738,00:12:21:281,positive,joy,3,acceptance,1,,
BBT,sip on this while you're getting ready.,229,5,2,4,00:12:21:699,00:12:24:409,positive,joy,1,,,,
BBT,"oh, i'm ready",229,6,2,4,00:12:21:699,00:12:24:409,positive,acceptance,2,,,,
BBT,that's what you're wearing?,229,7,2,4,00:12:25:119,00:12:26:870,positive,surprise,3,,,,
BBT,"um, yeah. why? what's wrong with it?",229,8,2,4,00:12:28:581,00:12:30:832,negative,surprise,2,disgust,1,,
BBT,"nothing. i was just hoping for something a little more, you know, ridonkulous",229,9,2,4,00:12:31:208,00:12:36:713,positive,joy,2,,,,
BBT,"yeah. well, this is all the ""donkulous"" you're gonna get tonight",229,10,2,4,00:12:42:845,00:12:47:015,negative,anger,1,disgust,3,,
BBT,okey-dokey. let's roll,229,11,2,4,00:12:47:850,00:12:50:226,positive,joy,3,acceptance,3,,
BBT,"all right, it's time to raise the roof. ooh-ooh",229,12,2,4,00:12:50:394,00:12:53:021,positive,joy,2,acceptance,1,,
BBT,"hey, leonard",229,13,2,4,00:12:54:565,00:12:55:690,positive,joy,2,,,,
BBT,hey.,229,14,2,4,00:12:55:858,00:12:56:941,positive,joy,1,,,,
BBT,dude,229,15,2,4,00:12:55:858,00:12:56:941,positive,joy,2,,,,
BBT,you look very nice. both: thank you,229,16,2,4,00:12:57:109,00:13:00:695,positive,joy,3,acceptance,3,,
BBT,"come on. good night, leonard.",229,17,2,4,00:13:02:406,00:13:04:365,positive,joy,2,,,,
BBT,good night,229,18,2,4,00:13:02:406,00:13:04:365,positive,joy,1,,,,
BBT,"leonard, did you see my limo downstairs?",229,19,2,4,00:13:04:533,00:13:08:203,positive,joy,3,,,,
BBT,"oh, god, not euclid avenue",230,0,2,5,00:07:36:747,00:07:39:374,negative,fear,3,disgust,2,,
BBT,"why did howard leave you in the middle of the road, anyway?",230,1,2,5,00:07:46:507,00:07:49:634,negative,surprise,3,disgust,2,,
BBT,we had a difference of opinion,230,2,2,5,00:07:51:053,00:07:52:554,negative,sadness,1,disgust,1,,
BBT,over what?,230,3,2,5,00:07:52:722,00:07:54:222,negative,surprise,2,disgust,1,,
BBT,whether or not he was trying to kill me,230,4,2,5,00:07:54:390,00:07:56:892,negative,anger,2,disgust,2,,
BBT,"for the record, i maintain he was",230,5,2,5,00:07:57:059,00:07:59:269,negative,anger,1,disgust,3,,
BBT,where are you going?,230,6,2,5,00:08:01:314,00:08:03:273,negative,surprise,3,,,,
BBT,i'm taking you home,230,7,2,5,00:08:01:314,00:08:03:273,positive,acceptance,1,,,,
BBT,but i'm not going home. it's wednesday,230,8,2,5,00:08:03:441,00:08:05:567,negative,anger,1,disgust,2,,
BBT,wednesday is new comic book day. we have to go to the comic-book store,230,9,2,5,00:08:05:735,00:08:09:571,positive,joy,1,,,,
BBT,and then we have to stop at souplantation. it's creamy tomato soup day,230,10,2,5,00:08:09:739,00:08:13:575,positive,joy,1,,,,
BBT,and radioshack. there's a sale on triple-a batteries,230,11,2,5,00:08:13:743,00:08:17:078,positive,joy,1,,,,
BBT,we have to go to pottery barn and return my star wars sheets,230,12,2,5,00:08:17:246,00:08:20:123,neutral,neutral,,,,,
BBT,i have a better idea,230,13,2,5,00:08:20:958,00:08:22:250,neutral,neutral,,,,,
BBT,you wanna go to pottery barn first?,230,14,2,5,00:08:23:336,00:08:25:837,positive,surprise,1,joy,1,,
BBT,can you drive me to pottery barn?,230,15,2,5,00:08:37:099,00:08:39:601,neutral,neutral,,,,,
BBT,"maybe if i turn off the nightlight, i can keep the sheets",230,16,2,5,00:08:45:358,00:08:48:902,neutral,neutral,,,,,
BBT,good morning,230,17,2,5,00:09:00:790,00:09:02:457,positive,joy,1,,,,
BBT,all: good morning,230,18,2,5,00:09:03:668,00:09:05:669,positive,joy,1,,,,
BBT,"sheldon, sit down",230,19,2,5,00:09:05:878,00:09:07:462,neutral,neutral,,,,,
BBT,amazing. an intelligent labradoodle,231,0,2,6,00:04:09:999,00:04:13:710,positive,acceptance,2,joy,1,,
BBT,woof,231,1,2,6,00:04:14:671,00:04:16:004,positive,joy,2,,,,
BBT,"the fact is, i'm quite close to a breakthrough",231,2,2,6,00:04:17:924,00:04:20:175,positive,joy,2,acceptance,1,,
BBT,in showing how neutrinos emerge from a string-net condensate,231,3,2,6,00:04:20:343,00:04:23:303,positive,joy,1,,,,
BBT,"oh, my god. that would change the way we view the entire physical universe",231,4,2,6,00:04:23:471,00:04:26:932,positive,surprise,3,joy,3,,
BBT,it's what i do,231,5,2,6,00:04:27:100,00:04:28:976,positive,acceptance,2,joy,1,,
BBT,"you know, the pishkin-wolowitz liquid-waste-disposal system",231,6,2,6,00:04:29:602,00:04:32:729,positive,joy,1,,,,
BBT,is turning a few heads as well,231,7,2,6,00:04:32:897,00:04:35:524,positive,joy,2,,,,
BBT,"again, ew",231,8,2,6,00:04:39:112,00:04:41:530,negative,disgust,3,anger,1,,
BBT,"you know, i'd love to hear more about how you intend to add neutrinos",231,9,2,6,00:04:43:366,00:04:46:576,positive,joy,1,,,,
BBT,could we get a cup of coffee sometime?,231,10,2,6,00:04:46:744,00:04:50:289,positive,joy,1,,,,
BBT,i don't drink coffee,231,11,2,6,00:04:46:744,00:04:50:289,negative,anger,1,disgust,1,,
BBT,i do. i love me a cup of joe,231,12,2,6,00:04:50:456,00:04:52:416,positive,joy,3,,,,
BBT,it doesn't have to be coffee. how about dinner?,231,13,2,6,00:04:53:084,00:04:55:210,positive,sadness,1,joy,2,,
BBT,i do eat dinner.,231,14,2,6,00:04:55:378,00:04:58:463,positive,acceptance,2,,,,
BBT,great. i know a terrific little italian place,231,15,2,6,00:04:55:378,00:04:58:463,positive,joy,3,surprise,2,,
BBT,i never eat in strange restaurants. one runs the risk of non-standard cutlery,231,16,2,6,00:04:58:631,00:05:02:718,negative,sadness,2,anger,1,,
BBT,excuse me?,231,17,2,6,00:05:04:053,00:05:08:765,positive,surprise,2,,,,
BBT,sheldon lives in fear of the three-tined fork,231,18,2,6,00:05:04:053,00:05:08:765,negative,fear,1,disgust,1,,
BBT,three tines is not a fork. three tines is a trident,231,19,2,6,00:05:08:933,00:05:12:102,negative,anger,2,disgust,3,,
BBT,"oh, come on, i touched one onion ring.",232,0,2,7,00:06:56:999,00:07:02:045,negative,anger,3,disgust,1,,
BBT,and then you put it back,232,1,2,7,00:06:56:999,00:07:02:045,negative,anger,2,disgust,3,,
BBT,compromising the integrity of all the other onion rings,232,2,2,7,00:07:02:213,00:07:05:882,negative,anger,2,disgust,3,,
BBT,"oh, honey, the buses don't go where you live, do they?",232,3,2,7,00:07:06:134,00:07:10:137,negative,sadness,3,disgust,3,,
BBT,"look, i wish i could be more lenient with you",232,4,2,7,00:07:12:682,00:07:14:808,negative,sadness,2,disgust,1,,
BBT,but since you've become a permanent member,232,5,2,7,00:07:14:976,00:07:17:185,negative,sadness,1,disgust,1,,
BBT,i've to hold you to the same standards as everybody else,232,6,2,7,00:07:17:353,00:07:20:147,neutral,neutral,,,,,
BBT,"congratulations, you're officially one of us",232,7,2,7,00:07:20:314,00:07:23:400,positive,joy,3,,,,
BBT," one of us, one of us",232,8,2,7,00:07:24:068,00:07:26:027,positive,joy,1,,,,
BBT,"well, what a thrill",232,9,2,7,00:07:28:281,00:07:30:323,negative,disgust,2,,,,
BBT,you're sitting in my spot.,232,10,2,7,00:07:30:491,00:07:34:035,negative,anger,1,disgust,1,,
BBT,"oh, gee, you've gotta be kidding me",232,11,2,7,00:07:30:491,00:07:34:035,negative,anger,3,disgust,2,,
BBT,"leonard, she's in my spot.",232,12,2,7,00:07:34:203,00:07:36:997,negative,anger,1,disgust,1,,
BBT,"yeah, yeah",232,13,2,7,00:07:34:203,00:07:36:997,neutral,neutral,,,,,
BBT,"see, here's the thing",232,14,2,7,00:07:37:165,00:07:38:331,neutral,neutral,,,,,
BBT,"after you leave, i still have to live with him",232,15,2,7,00:07:38:499,00:07:42:335,negative,sadness,2,disgust,3,,
BBT,i don't care. i'm taking a stand,232,16,2,7,00:07:43:337,00:07:45:881,negative,anger,2,disgust,1,,
BBT,metaphorically,232,17,2,7,00:07:46:048,00:07:48:049,negative,anger,2,disgust,3,,
BBT,"all right, that's it",232,18,2,7,00:07:48:384,00:07:50:093,negative,anger,3,disgust,2,,
BBT,strike three.,232,19,2,7,00:07:50:261,00:07:54:181,neutral,neutral,,,,,
BBT,leonard: psst?,233,0,2,8,00:08:59:789,00:09:01:414,neutral,neutral,,,,,
BBT,will you all excuse me?,233,1,2,8,00:09:03:000,00:09:04:125,neutral,neutral,,,,,
BBT,leonard is signaling that he'd like to talk to me in private,233,2,2,8,00:09:04:293,00:09:07:420,neutral,neutral,,,,,
BBT,"no. yeah, i remember specifically",233,3,2,8,00:09:09:298,00:09:11:383,negative,acceptance,2,disgust,1,,
BBT,you started by asking if i was from mars because my ass was out of this world,233,4,2,8,00:09:11:551,00:09:16:346,negative,disgust,3,,,,
BBT,"well, that does sound like me, but no",233,5,2,8,00:09:18:975,00:09:21:351,negative,sadness,2,acceptance,2,,
BBT,sheldon: is there some problem?,233,6,2,8,00:09:22:603,00:09:23:812,negative,fear,1,,,,
BBT,"yeah, um, listen, i have to kind of sneak out for a while",233,7,2,8,00:09:23:980,00:09:27:983,neutral,neutral,,,,,
BBT,all right. goodbye.,233,8,2,8,00:09:28:442,00:09:31:444,positive,acceptance,2,,,,
BBT,"no, wait",233,9,2,8,00:09:28:442,00:09:31:444,negative,acceptance,2,,,,
BBT,"if anyone asks you where i went, you don't know",233,10,2,8,00:09:31:612,00:09:34:197,neutral,neutral,,,,,
BBT,where are you going?,233,11,2,8,00:09:34:365,00:09:37:284,positive,surprise,1,,,,
BBT,i can't tell you that,233,12,2,8,00:09:34:365,00:09:37:284,negative,sadness,2,fear,1,,
BBT,"well, who would ask me?",233,13,2,8,00:09:38:035,00:09:39:744,negative,surprise,3,disgust,1,,
BBT,i can't tell you that either,233,14,2,8,00:09:40:830,00:09:42:998,negative,sadness,2,disgust,1,,
BBT,you brought me here to inform me you can't tell me where you're going,233,15,2,8,00:09:43:666,00:09:46:876,negative,sadness,1,disgust,3,,
BBT,and you can't tell me who might ask?,233,16,2,8,00:09:47:044,00:09:49:754,negative,disgust,2,,,,
BBT,"yeah, i really didn't think this through",233,17,2,8,00:09:51:173,00:09:54:009,negative,sadness,2,,,,
BBT,"leonard, a moment.",233,18,2,8,00:09:55:928,00:09:57:971,neutral,neutral,,,,,
BBT,what?,233,19,2,8,00:09:55:928,00:09:57:971,negative,surprise,1,,,,
BBT,"well, stephanie, since leonard seems to be dropping the conversational ball",234,0,2,9,00:03:47:310,00:03:50:938,negative,disgust,2,joy,1,,
BBT,i guess i'll just have to pick it up. ahem,234,1,2,9,00:03:51:105,00:03:53:565,positive,joy,1,,,,
BBT,have you ever witnessed a violent crime?,234,2,2,9,00:04:00:949,00:04:03:659,neutral,neutral,,,,,
BBT,no.,234,3,2,9,00:04:06:204,00:04:07:829,negative,acceptance,3,,,,
BBT,good,234,4,2,9,00:04:06:204,00:04:07:829,positive,joy,1,,,,
BBT,what's your favorite fruit?,234,5,2,9,00:04:07:997,00:04:10:499,neutral,neutral,,,,,
BBT,"it, uh",234,6,2,9,00:04:07:997,00:04:10:499,neutral,neutral,,,,,
BBT,strawberries,234,7,2,9,00:04:11:167,00:04:12:209,positive,joy,2,,,,
BBT,"mm, technically not a fruit, but all right",234,8,2,9,00:04:12:377,00:04:14:461,negative,sadness,1,disgust,3,,
BBT,where did you do your medical internship?,234,9,2,9,00:04:16:589,00:04:18:674,neutral,neutral,,,,,
BBT,"uh, lawrence memorial in galveston, texas",234,10,2,9,00:04:18:841,00:04:21:009,positive,joy,1,,,,
BBT,really? that's where i was born,234,11,2,9,00:04:21:177,00:04:23:178,positive,surprise,3,acceptance,3,,
BBT,you're kidding. sheldon: no,234,12,2,9,00:04:25:848,00:04:27:182,positive,joy,3,acceptance,2,,
BBT,i spent so much of my childhood at that hospital. it,234,13,2,9,00:04:27:350,00:04:30:143,positive,joy,2,,,,
BBT,"when i was 12, i got to ride there in a helicopter",234,14,2,9,00:04:30:311,00:04:33:355,positive,joy,1,,,,
BBT,what? what happened?,234,15,2,9,00:04:34:023,00:04:37:234,negative,surprise,2,fear,1,,
BBT,radiation burns,234,16,2,9,00:04:34:023,00:04:37:234,neutral,neutral,,,,,
BBT,a little mishap while i was building my own cat scanner,234,17,2,9,00:04:37:402,00:04:40:362,negative,sadness,2,fear,1,,
BBT,"i'm sorry, you tried to build your own cat scanner?",234,18,2,9,00:04:41:030,00:04:43:782,positive,surprise,3,sadness,2,,
BBT,"no, i didn't try, i succeeded",234,19,2,9,00:04:43:950,00:04:45:909,positive,acceptance,2,,,,
BBT,"no, absolutely not.",235,0,2,10,00:03:55:693,00:03:59:238,negative,acceptance,2,anger,1,,
BBT,it's not a big deal,235,1,2,10,00:03:55:693,00:03:59:238,negative,sadness,1,,,,
BBT,we have latex gloves,236,0,2,10,00:03:59:405,00:04:01:949,neutral,neutral,,,,,
BBT,i don't care what the symptoms are,236,1,2,10,00:04:02:116,00:04:03:742,negative,anger,3,disgust,3,,
BBT,my girlfriend is not gonna give you a prostate exam,236,2,2,10,00:04:03:910,00:04:07:120,negative,anger,3,disgust,2,,
BBT,"hi, sheldon.",236,3,2,10,00:04:09:082,00:04:12:042,positive,joy,2,,,,
BBT,"good morning, dr. stephanie",236,4,2,10,00:04:09:082,00:04:12:042,positive,joy,3,,,,
BBT,i trust leonard satisfied you sexually last night?,236,5,2,10,00:04:12:210,00:04:14:503,neutral,neutral,,,,,
BBT,"oh, good god",236,6,2,10,00:04:14:671,00:04:16:964,negative,surprise,2,anger,3,,
BBT,"sheldon, we don't ask questions like that",236,7,2,10,00:04:17:757,00:04:20:050,negative,anger,3,disgust,2,,
BBT,i heard you ask it over and over,236,8,2,10,00:04:20:218,00:04:23:512,negative,disgust,2,,,,
BBT,how is it inappropriate for me to ask it once?,236,9,2,10,00:04:23:680,00:04:26:348,negative,disgust,2,anger,1,,
BBT,he did very nicely.,236,10,2,10,00:04:26:808,00:04:29:893,positive,joy,2,acceptance,3,,
BBT,but see? she's not offended,236,11,2,10,00:04:26:808,00:04:29:893,negative,disgust,1,,,,
BBT,and now you finally have an answer,236,12,2,10,00:04:30:061,00:04:31:853,positive,acceptance,1,,,,
BBT,out of coffee. need coffee.,236,13,2,10,00:04:33:690,00:04:36:483,negative,sadness,2,,,,
BBT,uh,236,14,2,10,00:04:33:690,00:04:36:483,negative,surprise,1,,,,
BBT,hello.,236,15,2,10,00:04:36:651,00:04:39:903,positive,joy,2,,,,
BBT,"hi. stephanie, right?",236,16,2,10,00:04:36:651,00:04:39:903,positive,joy,3,surprise,1,,
BBT,mm-hm. and...? and you are?,236,17,2,10,00:04:40:071,00:04:42:406,positive,joy,1,surprise,1,,
BBT,i'm penny. i live across the hall,236,18,2,10,00:04:42:573,00:04:44:533,positive,joy,1,,,,
BBT,heard a lot about you.,236,19,2,10,00:04:45:576,00:04:47:828,positive,joy,2,,,,
BBT,who is dominating in the ninth frame with a career-best 68,237,0,2,11,00:03:46:351,00:03:51:396,positive,joy,1,,,,
BBT,"leonard: hey, guys",237,1,2,11,00:03:59:572,00:04:01:365,positive,joy,2,,,,
BBT,"that doesn't count. do-over, do-over",237,2,2,11,00:04:02:492,00:04:04:243,negative,anger,2,sadness,2,,
BBT,there are no do-overs in wii bowling,237,3,2,11,00:04:04:410,00:04:07:329,negative,anger,1,disgust,1,,
BBT,there are always do-overs when my people play sports,237,4,2,11,00:04:07:914,00:04:11:667,negative,sadness,2,anger,1,disgust,1
BBT,where were you that's more important than wii bowling night?,237,5,2,11,00:04:12:543,00:04:15:003,negative,surprise,1,anger,1,,
BBT,"actually, i...",237,6,2,11,00:04:15:171,00:04:17:005,neutral,neutral,,,,,
BBT,it's a rhetorical question,237,7,2,11,00:04:15:171,00:04:17:005,negative,anger,2,disgust,1,,
BBT,there is nothing more important than wii bowling night,237,8,2,11,00:04:17:173,00:04:19:841,negative,anger,1,,,,
BBT,"come on, it's just a video game and we suck at it",237,9,2,11,00:04:20:009,00:04:22:928,negative,anger,1,disgust,3,,
BBT,nice motivational speech from the team captain,237,10,2,11,00:04:24:305,00:04:27:349,negative,disgust,2,,,,
BBT,where were you?,237,11,2,11,00:04:28:434,00:04:31:019,neutral,neutral,,,,,
BBT,i was working with dave underhill,237,12,2,11,00:04:28:434,00:04:31:019,positive,joy,1,,,,
BBT,"ooh, ""dave."" sounds like leonard's got a new bff",237,13,2,11,00:04:31:187,00:04:35:274,negative,disgust,2,surprise,1,,
BBT,"actually, he is pretty cool. i mean, not only is he a brilliant scientist",237,14,2,11,00:04:36:109,00:04:39:653,positive,joy,2,,,,
BBT,but it turns out he's a black-diamond skier,237,15,2,11,00:04:39:821,00:04:42:281,positive,joy,3,surprise,1,,
BBT,"he collects vintage motorcycles, he plays in a rock band",237,16,2,11,00:04:42:448,00:04:45:534,positive,joy,2,,,,
BBT,so? we're in a rock band.,237,17,2,11,00:04:45:994,00:04:49:413,negative,surprise,1,disgust,1,,
BBT,no,237,18,2,11,00:04:45:994,00:04:49:413,negative,acceptance,2,,,,
BBT,"we play ""rock band"" on our xbox",237,19,2,11,00:04:49:914,00:04:52:874,negative,anger,1,disgust,2,,
BBT,that i need to run simulations of structure formation in the early universe,238,0,2,13,00:02:02:372,00:02:06:208,neutral,neutral,,,,,
BBT,good luck getting time on it. the only people he lets use it are his friends,238,1,2,13,00:02:06:376,00:02:10:087,negative,disgust,2,,,,
BBT,"well, then, the solution is simple",238,2,2,13,00:02:10:255,00:02:12:381,positive,acceptance,1,joy,1,,
BBT,i shall befriend him,238,3,2,13,00:02:12:549,00:02:14:508,positive,joy,1,,,,
BBT,kripke,238,4,2,13,00:02:14:676,00:02:16:260,neutral,neutral,,,,,
BBT,yeah?,238,5,2,13,00:02:16:594,00:02:18:387,positive,surprise,1,,,,
BBT,what would you say to the idea of you and i becoming friends?,238,6,2,13,00:02:18:555,00:02:21:765,positive,joy,1,,,,
BBT,i would say,238,7,2,13,00:02:21:933,00:02:23:308,neutral,neutral,,,,,
BBT,i have no interest in becoming your friend,238,8,2,13,00:02:23:476,00:02:26:395,negative,disgust,1,,,,
BBT,"really? oh, that seems rather shortsighted",238,9,2,13,00:02:26:855,00:02:30:065,positive,surprise,1,sadness,2,,
BBT,coming from someone who is considered altogether unlikable,238,10,2,13,00:02:30:233,00:02:33:360,neutral,neutral,,,,,
BBT,take some time to reconsider,238,11,2,13,00:02:35:113,00:02:36:989,neutral,neutral,,,,,
BBT,"yeah, i'll do that",238,12,2,13,00:02:37:157,00:02:38:198,positive,acceptance,2,disgust,1,,
BBT,"well, i think we're off to a terrific start",238,13,2,13,00:02:41:077,00:02:43:162,positive,acceptance,1,joy,1,,
BBT,kind of like a puppy,239,0,2,14,00:08:47:818,00:08:50:028,neutral,neutral,,,,,
BBT,"here, leonard. ten, 11, uh, 12... $14",239,1,2,14,00:08:51:781,00:08:54:950,neutral,neutral,,,,,
BBT,"it's 14.50, but it's okay",239,2,2,14,00:08:55:952,00:08:58:119,positive,acceptance,2,,,,
BBT,"oh, good. dinner's here",239,3,2,14,00:08:59:413,00:09:01:081,positive,surprise,2,joy,2,,
BBT,"yes, dinner's here. and i'm having takeout food",239,4,2,14,00:09:01:249,00:09:03:667,positive,acceptance,2,disgust,3,,
BBT,okay.,239,5,2,14,00:09:03:834,00:09:05:460,positive,acceptance,1,,,,
BBT,you're damn right it's okay,239,6,2,14,00:09:03:834,00:09:05:460,negative,acceptance,2,anger,3,disgust,3
BBT,i've been having leftovers for four days and i wanted something different. so sue me,239,7,2,14,00:09:05:628,00:09:09:881,negative,anger,2,disgust,3,sadness,1
BBT,"forgive me, penny, but that would be the very definition of a frivolous lawsuit",239,8,2,14,00:09:10:049,00:09:14:636,negative,disgust,1,,,,
BBT,i will pay you back as soon as i can. you just have to give me time,239,9,2,14,00:09:15:555,00:09:18:723,negative,sadness,1,,,,
